seq,unit_dt,u_class,tokens_hot,tokens_cold,max_tokens
234,0.5332519513842293,0.8557602654081496,1275,2094,256
235,1.0528291773850729,0.5029402933150343,1198,2083,256
236,0.2613021364339734,0.6895523123372354,1220,1926,256
237,0.2160715225450454,0.1683724439073669,1315,2142,256
238,0.3311658321231752,0.9073432463494364,1337,1959,256
239,0.0360521689728698,0.9781498008430092,1161,1986,256
240,0.6318083145631215,0.9820792153623412,1340,2106,256
241,0.927483148044654,0.4494390331389775,1408,2106,256
242,2.124402050400571,0.1291678228473117,1281,2067,256
243,0.2397511207484923,0.299173314587782,1295,2130,256
244,0.1288637652666525,0.7564977179103359,1327,1949,256
245,2.2291319143517985,0.7817983346543583,1361,2073,256
246,0.7385964176476706,0.8602606383361043,1394,2170,256
247,3.323337234891748,0.4175636145286114,1152,2142,256
248,2.330753976510436,0.9855054292044636,1375,2081,256
249,0.3338137515669677,0.2057810800932824,1340,2162,256
250,0.3979409763231616,0.044045556055882,1299,2010,256
251,0.2561766610107837,0.3350961927239383,1276,2004,256
252,0.09725431676033,0.5538891743233275,1252,2094,256
253,0.974720320679718,0.7859890049597785,1241,2105,256
254,0.3699815924138694,0.8200488497142528,1235,1949,256
255,0.3745725858222293,0.1545655561944783,1366,2065,256
256,0.5339153303685608,0.3025500519676062,1236,2002,256
257,0.2820978784814422,0.9175564930880954,1403,2134,256
258,2.00048828625479,0.7419077169114205,1401,2159,256
259,1.7353212479762077,0.6528256634636124,1345,1937,256
260,1.1058373560915828,0.5620564643372716,1389,2132,256
261,0.6461057094834698,0.6386265338280515,1181,2136,256
262,1.1118861380137612,0.3563444458711491,1232,2056,256
263,0.1763666706759005,0.4368244454739147,1259,1959,256
264,2.358419471640274,0.3145530387983901,1261,2094,256
265,1.3563572517615183,0.6687939852853853,1236,1937,256
266,1.463657445011685,0.9752201643978587,1334,2020,256
267,0.4009399500480098,0.5867950907027254,1250,2115,256
268,1.663339400202014,0.9877377031655064,1246,2076,256
269,0.0492623763277759,0.945463479909969,1264,2159,256
270,1.5333914850630743,0.0439296733527007,1199,1942,256
271,0.9792477238927966,0.0510296172826174,1346,1939,256
272,0.5643303651575721,0.2246102655345455,1348,2174,256
273,2.640959827429938,0.1572056219491181,1373,2115,256
274,0.0993315078903072,0.9137404249320212,1158,2161,256
275,0.7534020220267407,0.4152013907275967,1261,2048,256
276,0.60276264976434,0.976892592385278,1307,2039,256
277,1.652692465260162,0.7840211884971121,1234,2084,256
278,1.054159984554376,0.2561565257625861,1152,2021,256
279,0.2378447022436719,0.1173521659533846,1196,1997,256
280,4.724516193368239,0.4736756786403829,1229,2121,256
281,0.6376751230139861,0.1714269723614665,1220,1958,256
282,0.9788045527526584,0.2095215644045126,1401,2006,256
283,1.1454247896137688,0.2893654301328592,1188,2049,256
284,0.4073367522235993,0.338195446389716,1161,1979,256
285,2.5437191895949387,0.1994374194433996,1243,1991,256
286,0.931322561496368,0.2985458151924072,1384,2038,256
287,1.1962024354394427,0.7675515366243364,1313,1935,256
288,0.3557637992202855,0.828299444727479,1314,1996,256
289,0.4654214456339914,0.8553714887535137,1175,1946,256
290,0.1486991717648082,0.7746328183733986,1395,2050,256
291,2.551797026908172,0.6654225571880779,1387,2115,256
292,2.6554871546694865,0.9495507413815578,1165,2127,256
293,0.8062004896985447,0.5762810298858871,1282,1990,256
294,0.507735217926874,0.3458402277218125,1401,2058,256
295,0.0150021842547917,0.2105777897830243,1229,1940,256
296,2.8391839571674,0.5911221860472432,1362,2020,256
297,0.1870474345392985,0.8236547948967036,1250,2164,256
298,0.349550719522444,0.646007868382888,1207,2151,256
299,1.3506823272689374,0.8959814544236987,1257,2170,256
300,0.1793075940655523,0.3524708639446844,1177,1971,256
301,0.3511552942137844,0.7811364413367544,1380,2059,256
302,2.6261906387288296,0.5527750031525451,1341,2066,256
303,0.1473425539058229,0.5698863506178444,1239,2095,256
304,0.609261436629012,0.8161571876620839,1221,2159,256
305,0.5162103231341266,0.1308601941648035,1357,1983,256
306,0.522170478230728,0.535524652909978,1314,2157,256
307,1.9651336515525155,0.3865051451232778,1192,2170,256
308,0.3422135094333091,0.6654114438790929,1186,1931,256
309,3.182580483002898,0.136383258870114,1350,2029,256
310,1.1965645931081212,0.0267467759287609,1164,2060,256
311,0.1066304906442999,0.4186860989680794,1396,2169,256
312,2.604373705303252,0.7726211247010031,1379,1929,256
313,1.7209949567055658,0.6471068995697389,1179,2027,256
314,1.055053526078277,0.8850771637254374,1163,2051,256
315,0.434707216624302,0.6308578280691898,1229,1966,256
316,1.5951015454095088,0.4735190590225819,1163,2062,256
317,0.0450004396712389,0.8730068504852267,1233,1986,256
318,0.3219419353972835,0.7008463362132553,1299,2166,256
319,2.382120799914617,0.5319239208176935,1193,1952,256
320,7.003527562411967,0.6897870568753012,1304,2132,256
321,0.1666803293100487,0.2117664035085844,1228,1940,256
322,4.039937453084241,0.8484544959909859,1242,2155,256
323,0.4485038345231183,0.0500877488107454,1332,2097,256
324,0.6750854977893209,0.6429060953993724,1176,2087,256
325,0.3079270603389957,0.9628205062807426,1355,2060,256
326,3.4364171058353787,0.4965279288051468,1178,2001,256
327,1.8738389203934032,0.8836696399308402,1285,2025,256
328,0.1371794676249049,0.01820879735141,1217,2147,256
329,0.5236003622427945,0.3617489627081707,1214,2135,256
330,0.8291543256205208,0.4956039820014668,1198,2035,256
331,1.9995157125326823,0.4617959329432902,1366,2118,256
332,1.290826920809681,0.2685374752216405,1327,2123,256
333,0.280704026493934,0.7863869306377199,1177,1938,256
334,0.8988973126436978,0.9427181806904656,1312,1975,256
335,0.9068161912718792,0.8357931608074192,1242,1973,256
336,0.5077550954891467,0.8222698553447567,1234,1965,256
337,0.858591024628905,0.1565137078859333,1325,1953,256
338,0.788105452945695,0.4873238804550133,1328,2010,256
339,0.2748473235121974,0.7677740257911089,1236,2114,256
340,0.4110808707587926,0.3846675192586759,1341,2025,256
341,1.4593464989611622,0.9349988960170476,1161,2149,256
342,2.474658203760793,0.3631945303277327,1320,2030,256
343,1.5947264203821638,0.8256835502786745,1230,1943,256
344,0.3208801979538426,0.8629451133977705,1291,1936,256
345,0.2779506281612228,0.7403322399010082,1209,1955,256
346,2.962615531034121,0.1808903599895519,1297,2127,256
347,1.156954760035215,0.3654257205439832,1197,2041,256
348,1.0142372278379534,0.2649981467169806,1298,2002,256
349,2.289570561390948,0.1752717741195987,1166,1978,256
350,1.731254529883974,0.8697709832726755,1338,1968,256
351,1.334582498418097,0.1831853529151197,1367,2006,256
352,0.311236070296801,0.3388230852021894,1155,1932,256
353,0.6844143230911114,0.7864124925345221,1287,2014,256
354,2.420519812870119,0.5729440042415287,1259,2069,256
355,2.0778466779698324,0.2207672006125555,1216,2167,256
356,4.584246911483375,0.8517351902645227,1402,2068,256
357,2.5964544395948645,0.8622285073343826,1352,2080,256
358,0.139467706073783,0.7328317300318569,1192,2071,256
359,0.4436071345454574,0.3141190288532455,1271,2096,256
360,2.12165560138081,0.10662170452852,1191,2116,256
361,0.271349185977449,0.8796067253451316,1326,1946,256
362,0.2032735643947824,0.6008387142150976,1354,2175,256
363,0.2317116919819783,0.9215906480312978,1277,2040,256
364,0.1904477843316989,0.5380571032731166,1323,1983,256
365,3.239917833928739,0.9110991516383504,1268,2147,256
366,0.2197274014468168,0.5196227377494314,1264,1994,256
367,3.0648465665101954,0.4459147091724207,1398,1968,256
368,4.783202833206349,0.8149074176156614,1378,2102,256
369,0.8636455337304125,0.3043117522845568,1361,2064,256
370,1.045358205334291,0.2568865829525346,1184,1944,256
371,0.2664066008741167,0.5501592835845421,1244,2058,256
372,3.043599779496033,0.4211787027661858,1164,2139,256
373,2.095097988986216,0.0871338727604144,1282,2057,256
374,0.1661897452512233,0.5759825291685327,1195,1983,256
375,2.6197121852322214,0.965238417216207,1335,2137,256
376,4.456504265765776,0.3696975679942568,1314,2143,256
377,0.024612024322305,0.1508272490859089,1207,1942,256
378,0.0685814709809563,0.8404186794234397,1247,1928,256
379,0.0023564751354949,0.4073697055798339,1402,2163,256
380,0.0954871597244233,0.3803412379124434,1214,2011,256
381,0.072207594975789,0.9609850866763546,1210,2162,256
382,1.421219380705376,0.8192933698103486,1266,1929,256
383,2.09674761790397,0.7247495461764382,1184,2102,256
384,0.377966398602008,0.7493808508398138,1256,2013,256
385,0.7397876438365415,0.4326170548238327,1367,1963,256
386,0.5119861462185717,0.3676464484244149,1398,2069,256
387,1.0700543414523325,0.4283948013349915,1231,1988,256
388,0.5919819400212767,0.4562443875188898,1276,2090,256
389,0.6243492919325885,0.0240463800956024,1227,1991,256
390,0.5320246852642597,0.1748261796485579,1369,2151,256
391,0.155477237478034,0.4182866665198352,1248,2076,256
392,1.0697871867473905,0.0096780456168071,1152,1951,256
393,1.4712010221133327,0.6146275496471698,1271,2053,256
394,1.14136116720793,0.691078323622158,1242,2071,256
395,2.66785840992617,0.8088788318273499,1256,1980,256
396,1.0700566658041175,0.0136604681168903,1279,2019,256
397,0.6193754090937343,0.8006404711076617,1216,2118,256
398,0.2611292994359524,0.5283100736062609,1362,1986,256
399,0.4376007575367843,0.3582383948772718,1295,1988,256
400,1.3658767710846522,0.3943952598314857,1314,2175,256
401,0.0364037047341989,0.107325177455573,1233,2115,256
402,0.877290928971635,0.136093968129456,1255,1969,256
403,0.8932647515600073,0.4143130128454226,1307,1996,256
404,0.0160909551511401,0.3753412315986443,1229,2021,256
405,1.3903366498859335,0.7404024383936753,1259,2150,256
406,0.1195029647490069,0.3212034300248727,1351,2085,256
407,0.6510318228813831,0.0930377185143692,1223,1969,256
408,0.2555308729981349,0.8889915341945743,1216,2128,256
409,0.1400349827487164,0.4052289656663892,1333,2118,256
410,0.2098832486865316,0.4795908788863826,1259,2124,256
411,1.0258669184862697,0.0790108525023306,1263,2147,256
412,0.4236026076354849,0.2176579038928751,1152,1955,256
413,5.755960414028332,0.7025520921639116,1390,2100,256
414,0.283463206508392,0.3319050273169827,1159,2054,256
415,1.7962201619389238,0.947340785709308,1176,2119,256
416,0.0604180483304482,0.5100968205023334,1228,2004,256
417,2.175773003484104,0.4354524775033461,1396,1945,256
418,0.1005662774935964,0.5087781374872818,1399,2075,256
419,2.9144923757568035,0.7505615667632434,1247,1999,256
420,2.587262798071189,0.0530605412533499,1207,2084,256
421,1.1673122692197375,0.5946263872665463,1155,1986,256
422,0.5674960757593089,0.5109065192590948,1290,2146,256
423,0.9647389353538112,0.3731982005822822,1350,2163,256
424,0.4343416543307024,0.8227087743882507,1260,2095,256
425,0.5994751963972883,0.6852662982222252,1160,1948,256
426,0.806100757773708,0.5013682392938809,1199,1921,256
427,1.4644228844497005,0.9410093124293536,1187,2048,256
428,0.5607214303610621,0.4196719584054805,1179,2025,256
429,1.2774281802365417,0.962308902711634,1199,1986,256
430,0.1834016084313511,0.3448914669595317,1221,2081,256
431,0.3295746774576569,0.1173858302915688,1190,2022,256
432,4.335406618773333,0.7888289707620171,1242,2117,256
433,0.7977347789071606,0.2469793662325652,1208,2058,256
434,1.5665087269585032,0.2262024603186444,1316,2059,256
435,0.045652084901912,0.2640547745372996,1315,2145,256
436,4.32965475423662,0.6503311581971968,1252,1984,256
437,0.2078824305328792,0.0568831804166727,1288,2136,256
438,0.6105470698649478,0.7587979722332344,1235,1984,256
439,0.0245891126368348,0.7793296518829029,1243,2089,256
440,0.5861329851688659,0.0923438782295134,1290,1962,256
441,0.1443702631879624,0.1579236099647473,1345,2166,256
442,1.7053992127567004,0.9412737804619716,1268,2054,256
443,0.1137902536448937,0.052282092578086,1191,1978,256
444,0.7125120788231644,0.2210939820944337,1183,1960,256
445,1.5634166405268737,0.6467848552162577,1271,2005,256
446,0.1112759314544046,0.8569182664071947,1196,1993,256
447,2.185602647191639,0.8699173530389831,1310,2105,256
448,0.5028846137717671,0.3635006380787199,1233,2063,256
449,0.630242131527449,0.9272242461864918,1316,1984,256
450,1.6541869980430288,0.0954213597703012,1321,1991,256
451,0.4163348068031798,0.1053322769139809,1261,2139,256
452,0.1893138501931211,0.4172619848919247,1403,2108,256
453,1.5447584695419283,0.0547592195050219,1332,2126,256
454,0.453236775335464,0.1771977302838124,1197,2132,256
455,0.5375734534338585,0.6642929888008259,1225,1959,256
456,0.9098902677532013,0.2303431937110817,1166,1982,256
457,0.5707396477421263,0.2377375550245453,1389,1973,256
458,1.7374898874404454,0.9287970056390564,1228,1952,256
459,1.6104833824780047,0.406256182828818,1213,2102,256
460,2.722617140021585,0.4254764850157918,1181,2123,256
461,2.0300496484189527,0.2566516409968123,1290,1949,256
462,0.9193323465390004,0.7309689891465709,1186,2141,256
463,0.154515432191913,0.29558050548226,1289,1954,256
464,2.667717615399651,0.331671355973439,1328,2020,256
465,0.1508470477178193,0.6864096596760245,1199,2015,256
466,0.7674542391482566,0.9837980958969464,1294,2042,256
467,1.6588295333646468,0.8356117697100057,1369,1964,256
468,1.1826445952415223,0.0233351188963809,1204,2152,256
469,0.2081591303235997,0.5465518723521968,1352,2022,256
470,1.80408340794316,0.8306518348674672,1187,2142,256
471,0.7565426874465933,0.8215627147644518,1388,2014,256
472,0.6466302893705991,0.9540472492592575,1242,2121,256
473,0.6533025136194835,0.4116881940361439,1251,2104,256
474,3.802013220808013,0.9273287792690252,1258,1983,256
475,0.1587359681126013,0.3112310270713061,1377,2125,256
476,1.558914825649367,0.2587661955588144,1379,2080,256
477,0.060944985896775,0.99318769701474,1188,2104,256
478,0.7111327586689853,0.8110050981496946,1336,1985,256
479,0.5068229715539645,0.3095697124676065,1330,2176,256
480,3.487258982532972,0.4058633672511395,1200,2024,256
481,0.4045867893638544,0.9948680989468898,1271,1923,256
482,3.160213729704019,0.3409023325320932,1289,1990,256
483,0.2604918822723864,0.4104278811256145,1175,2074,256
484,0.0425471591720413,0.5202150680574552,1170,2113,256
485,0.8977461711300014,0.2668863832043527,1307,2056,256
486,0.4164295215343044,0.6982181751570793,1399,1989,256
487,0.086161876430187,0.2506008057053311,1324,2128,256
488,1.2063350234239734,0.7834429892704444,1177,2088,256
489,0.3483224153277454,0.7222205463739826,1266,2123,256
490,1.0841001810598785,0.6403631285020309,1190,1920,256
491,0.0774354598090393,0.3818914086092042,1204,1924,256
492,0.4177217698214008,0.3521775740084643,1200,2089,256
493,0.2798280866175854,0.1944555212727171,1294,2004,256
494,0.5484553388402089,0.6174604380313171,1297,1959,256
495,1.234682700393242,0.3006643263134506,1382,2137,256
496,2.97411922992152,0.2019256698172669,1353,2140,256
497,0.9624062670627808,0.4521191511757205,1172,1993,256
498,0.5898252498937463,0.6066377416955183,1378,2154,256
499,0.8696623634190402,0.2066541897579178,1161,2148,256
500,0.1679427064919718,0.6653010403067583,1405,2002,256
501,0.9477315854789224,0.5814175981300445,1341,1959,256
502,0.8211084585895139,0.1560307590451053,1177,2025,256
503,2.071299266493311,0.8015694520671359,1186,2045,256
504,1.1154027530670418,0.1833317643213315,1339,2168,256
